Product_ID,Product_Category,Retail_Price,Seasonal,Material,Color,Units_Sold
4227,Home & Garden,137.61,Yes,Cotton,Green,62
24432,Health,78.97,No,Leather,Green,18
70930,Health,259.31,No,Metal,Blue,67
63360,Sports,289.63,No,Metal,Green,19
27841,Sports,282.96,Yes,Plastic,White,87
13450,Health,166.53,No,Plastic,White,71
86660,Sports,94.51,No,Plastic,White,21
66909,Health,225.58,Yes,Plastic,Black,96
33839,Home & Garden,176.44,Yes,Cotton,Red,95
16618,Sports,92.85,No,Plastic,Yellow,77
13838,Sports,416.53,Yes,Wood,Blue,29
20364,Electronics,71.59,Yes,Cotton,Green,62
23038,Home & Garden,376.64,Yes,Wood,Black,18
80508,Home & Garden,396.79,No,Leather,Green,84
61086,Sports,436.86,Yes,Wood,Blue,17
50606,Home & Garden,49.99,Yes,Cotton,Green,42
59805,Home & Garden,91.25,No,Wood,Red,22
71894,Health,455.17,Yes,Metal,White,19
26377,Electronics,13.13,Yes,Plastic,Black,77
87031,Clothing,258.8,Yes,Plastic,Yellow,39
8740,Health,270.83,No,Cotton,Green,19
36507,Electronics,169.97,No,Leather,Green,35
4492,Health,38.23,Yes,Wood,White,42
69397,Home & Garden,458.25,Yes,Cotton,Black,31
30410,Clothing,204.68,Yes,Wood,Black,2
99778,Home & Garden,230.25,No,Plastic,Red,80
86104,Home & Garden,326.34,Yes,Leather,Red,61
24062,Clothing,394.73,Yes,Cotton,Yellow,64
41090,Health,246.31,Yes,Leather,Green,13
56564,Sports,168.53,No,Metal,Blue,33
21717,Health,287.45,No,Cotton,Black,36
47667,Electronics,424.76,No,Metal,White,44
6961,Sports,59.8,No,Wood,Yellow,52
3012,Sports,392.52,Yes,Wood,Red,50
73291,Electronics,347.19,No,Cotton,White,16
61626,Health,343.3,Yes,Leather,Black,70
37203,Clothing,36.87,No,Plastic,Black,67
8849,Sports,483.49,Yes,Plastic,Blue,25
10323,Electronics,62.03,No,Wood,Black,6
96829,Clothing,168.15,No,Wood,Blue,83
48538,Clothing,82.4,No,Leather,Blue,60
30802,Electronics,53.9,No,Wood,Black,70
65804,Electronics,142.83,No,Cotton,Red,29
65380,Electronics,298.3,No,Wood,Red,36
63924,Electronics,361.79,Yes,Metal,Black,21
32766,Clothing,440.45,No,Metal,Blue,68
99386,Health,284.66,Yes,Cotton,Blue,6
37577,Clothing,277.17,No,Plastic,White,67
57764,Clothing,328.47,Yes,Leather,Black,40
55067,Sports,27.01,Yes,Leather,White,75
97495,Sports,62.2,Yes,Plastic,White,44
84763,Clothing,494.48,Yes,Plastic,Yellow,19
34491,Health,194.21,Yes,Wood,Green,45
11679,Sports,499.78,No,Plastic,Black,1
54402,Clothing,294.21,Yes,Leather,White,67
71683,Electronics,220.31,No,Plastic,Black,62
66550,Health,416.71,Yes,Wood,Blue,88
24392,Health,455.23,Yes,Wood,Blue,3
79118,Sports,116.4,Yes,Plastic,White,81
26833,Clothing,459.55,No,Plastic,White,52
81631,Electronics,70.08,No,Metal,Green,90
79612,Clothing,186.62,No,Wood,White,61
96156,Clothing,463.96,No,Wood,Green,74
27343,Home & Garden,373.65,Yes,Plastic,Blue,14
60062,Clothing,284.76,Yes,Leather,Yellow,29
96277,Home & Garden,246.08,Yes,Wood,Green,44
12861,Health,274.29,No,Metal,Blue,36
75757,Clothing,256.3,Yes,Metal,Green,99
33772,Electronics,99.38,No,Cotton,Blue,98
38876,Clothing,99.85,No,Plastic,White,85
88898,Clothing,46.94,Yes,Wood,Red,55
78128,Clothing,319.61,Yes,Leather,Blue,21
7175,Health,376.58,No,Leather,Blue,11
46051,Sports,484.61,No,Cotton,Yellow,45
17959,Electronics,90.33,No,Leather,Yellow,14
70548,Electronics,166.65,No,Wood,White,76
3329,Health,339.99,No,Cotton,White,19
92358,Clothing,445.28,Yes,Cotton,Red,91
76835,Home & Garden,349.18,No,Wood,Yellow,2
85120,Health,393.43,No,Plastic,White,13
24754,Home & Garden,392.6,No,Metal,Red,91
14347,Health,144.68,No,Plastic,Blue,38
51656,Home & Garden,202.89,No,Cotton,Red,78
50919,Health,195.95,No,Metal,Red,15
21968,Sports,19.24,Yes,Leather,Red,6
51019,Electronics,369.88,Yes,Metal,Red,84
87510,Electronics,267.55,No,Plastic,Blue,91
17160,Home & Garden,78.49,No,Metal,Yellow,74
96593,Sports,121.69,Yes,Plastic,Yellow,19
11516,Sports,202.22,Yes,Metal,Blue,73
30209,Home & Garden,141.91,No,Plastic,Red,2
50105,Electronics,366.94,No,Plastic,Blue,57
58294,Electronics,321.01,No,Cotton,Red,78
7262,Health,101.38,No,Wood,Green,79
22593,Electronics,455.11,Yes,Plastic,Green,84
37700,Health,483.79,Yes,Wood,Yellow,75
17225,Health,368.02,No,Wood,White,92
88879,Health,430.28,Yes,Wood,Yellow,73
20057,Clothing,263.09,No,Metal,Red,69
18660,Sports,251.81,Yes,Cotton,Green,58
55721,Clothing,126.23,Yes,Cotton,Green,31
58426,Sports,289.14,No,Leather,Red,79
60067,Electronics,233.19,No,Metal,Yellow,99
70251,Clothing,125.1,No,Metal,Yellow,53
32460,Electronics,17.84,Yes,Leather,Yellow,10
2470,Electronics,202.56,No,Plastic,Yellow,28
95761,Clothing,405.05,Yes,Cotton,White,36
75775,Electronics,96.17,Yes,Leather,Yellow,39
59478,Home & Garden,78.39,Yes,Metal,Red,4
21976,Electronics,210.87,Yes,Plastic,Red,65
34233,Electronics,19.26,Yes,Wood,Black,13
34040,Health,425.29,Yes,Leather,Black,27
1785,Sports,226.52,Yes,Cotton,Red,56
96021,Health,334.05,Yes,Plastic,Red,34
45031,Clothing,145.81,Yes,Metal,Yellow,55
68764,Clothing,17.39,Yes,Plastic,White,37
63287,Electronics,186.39,Yes,Metal,Blue,90
3024,Sports,184.71,No,Metal,White,70
28520,Electronics,316.56,Yes,Metal,Black,92
79064,Electronics,129.73,Yes,Leather,Green,11
29271,Clothing,224.1,No,Plastic,Blue,84
72496,Home & Garden,389.68,No,Leather,Green,71
98182,Electronics,374.27,No,Cotton,Black,82
30658,Health,479.5,No,Wood,Blue,84
53550,Health,409.25,No,Plastic,Green,98
54304,Home & Garden,189.02,Yes,Leather,Red,21
2701,Electronics,184.76,No,Cotton,Yellow,81
53703,Sports,317.53,No,Leather,Yellow,2
832,Home & Garden,149.41,No,Metal,Blue,14
32352,Clothing,22.07,No,Plastic,Blue,93
73493,Home & Garden,380.83,Yes,Plastic,Black,63
78538,Clothing,96.98,No,Metal,Green,7
33558,Clothing,68.94,No,Metal,Yellow,77
57557,Clothing,87.81,Yes,Plastic,White,51
35645,Electronics,383.02,No,Plastic,White,92
16933,Clothing,88.91,No,Metal,Green,43
78394,Clothing,259.07,No,Plastic,White,44
24520,Electronics,306.96,No,Plastic,Black,91
12829,Health,53.47,No,Plastic,Red,41
61167,Sports,117.33,No,Cotton,Red,43
41075,Health,162.64,Yes,Plastic,Green,67
4559,Clothing,75.7,No,Leather,Blue,11
28110,Sports,77.8,Yes,Wood,White,19
82842,Home & Garden,326.6,Yes,Leather,Blue,23
83483,Home & Garden,155.41,Yes,Cotton,Red,27
19373,Electronics,331.4,Yes,Cotton,Blue,54
89555,Electronics,456.68,Yes,Cotton,Black,2
24066,Home & Garden,84.34,Yes,Leather,Blue,2
17838,Electronics,405.32,Yes,Leather,Blue,5
17691,Electronics,337.84,No,Metal,Red,4
5167,Clothing,109.3,Yes,Cotton,White,37
72193,Sports,380.06,No,Cotton,Green,5
83676,Sports,206.27,Yes,Metal,Blue,48
93856,Clothing,97.68,No,Wood,Black,18
43792,Home & Garden,285.57,No,Leather,Black,54
95870,Health,118.63,No,Wood,Red,32
86008,Clothing,299.81,Yes,Plastic,Yellow,39
87769,Clothing,275.36,No,Leather,White,36
49350,Electronics,225.76,Yes,Leather,Green,24
30920,Health,17.92,No,Wood,Green,8
37259,Sports,346.1,Yes,Leather,Yellow,46
62181,Home & Garden,397.5,Yes,Metal,Black,56
44323,Electronics,261.89,No,Leather,Yellow,44
40030,Electronics,300.63,No,Plastic,Green,47
80235,Health,106.77,No,Leather,Black,42
35416,Home & Garden,113.34,Yes,Metal,White,25
81143,Electronics,57.05,Yes,Leather,Green,9
83710,Health,295.13,Yes,Leather,Blue,73
65940,Clothing,401.78,Yes,Cotton,Green,48
96687,Sports,494.78,No,Metal,Green,21
96771,Sports,185.54,No,Metal,Red,60
55511,Electronics,449.78,Yes,Leather,Black,88
27735,Electronics,200.91,No,Cotton,Red,20
95239,Electronics,140.75,Yes,Wood,White,41
68642,Sports,387.03,No,Plastic,Yellow,53
15055,Home & Garden,219.11,No,Metal,Black,25
70665,Clothing,353.39,Yes,Leather,Red,47
39258,Sports,77.97,Yes,Wood,Black,46
15058,Home & Garden,428.84,Yes,Wood,Black,85
33405,Clothing,359.29,No,Wood,Blue,3
9262,Home & Garden,397.9,Yes,Leather,Yellow,36
33485,Health,46.94,Yes,Leather,Red,17
72830,Clothing,173.11,Yes,Wood,Yellow,12
54132,Sports,481.69,No,Plastic,Blue,89
8671,Home & Garden,19.08,No,Cotton,Black,32
65384,Clothing,75.56,No,Cotton,White,39
73048,Health,409.28,Yes,Plastic,White,43
78877,Clothing,185.81,Yes,Wood,Yellow,30
26498,Electronics,251.81,No,Plastic,Yellow,16
65462,Sports,25.91,Yes,Cotton,White,87
45886,Sports,313.33,Yes,Leather,Yellow,63
34108,Clothing,76.77,Yes,Plastic,Yellow,28
75766,Clothing,33.34,Yes,Wood,White,30
39601,Sports,407.28,Yes,Metal,Black,57
36746,Clothing,150.75,No,Cotton,White,45
75974,Health,358.1,Yes,Plastic,Yellow,46
86518,Clothing,74.73,No,Wood,Blue,61
84000,Home & Garden,381.18,Yes,Plastic,Red,5
29100,Sports,178.86,No,Cotton,Blue,97
95195,Electronics,418.05,No,Leather,White,68
48222,Health,357.45,No,Cotton,Green,51
45203,Sports,453.98,Yes,Wood,White,90
45629,Health,17.97,Yes,Wood,Black,17
89707,Health,335.42,Yes,Wood,Blue,41
39186,Electronics,322.33,Yes,Metal,Green,45
33469,Electronics,186.07,No,Wood,Blue,80
48095,Sports,88.52,Yes,Cotton,Yellow,42
52969,Home & Garden,421.47,No,Wood,White,9
74224,Sports,362.81,No,Plastic,Red,32
33913,Home & Garden,375.51,No,Cotton,Black,3
5196,Clothing,363.83,Yes,Wood,Blue,48
91566,Sports,400.87,Yes,Metal,Red,87
76717,Clothing,136.12,No,Cotton,White,97
29438,Home & Garden,142.38,No,Cotton,Yellow,59
65052,Sports,366.73,Yes,Plastic,Black,51
65199,Clothing,225.82,No,Metal,Yellow,86
73594,Electronics,140.67,No,Plastic,White,88
16671,Sports,493.65,Yes,Metal,White,51
59712,Clothing,381.01,No,Cotton,White,14
92672,Electronics,207.12,No,Plastic,Yellow,36
82691,Health,477.51,No,Metal,Green,38
85795,Home & Garden,402.78,No,Cotton,White,10
19766,Sports,199.29,Yes,Cotton,Green,39
46272,Sports,484.56,Yes,Metal,White,47
16900,Clothing,194.03,No,Metal,Blue,82
77470,Electronics,49.51,No,Metal,White,4
81586,Electronics,413.74,No,Metal,Green,56
58543,Clothing,153.81,Yes,Metal,Green,34
41959,Electronics,387.73,Yes,Cotton,Green,20
6541,Sports,252.37,Yes,Plastic,White,52
79662,Clothing,139.86,No,Wood,Yellow,94
42828,Sports,140.64,Yes,Leather,Red,11
15016,Electronics,133.53,Yes,Plastic,Green,76
62620,Home & Garden,53.64,Yes,Plastic,Blue,3
14559,Electronics,424.73,No,Metal,Black,91
17988,Clothing,271.17,Yes,Metal,Blue,35
21957,Electronics,219.96,No,Plastic,Yellow,37
71845,Home & Garden,363.82,No,Wood,Red,87
6906,Sports,45.47,Yes,Cotton,Black,47
701,Home & Garden,271.27,Yes,Wood,Green,28
49335,Sports,467.26,Yes,Leather,Black,86
45164,Health,240.51,Yes,Wood,Green,49
79224,Electronics,458.77,Yes,Cotton,Green,16
80737,Sports,398.83,Yes,Metal,Yellow,26
66290,Health,449.07,Yes,Plastic,Red,68
33885,Electronics,32.5,Yes,Plastic,Black,18
91451,Home & Garden,245.03,No,Metal,Black,87
42723,Health,356.01,Yes,Wood,Black,3
95503,Electronics,457.32,Yes,Leather,Black,49
27837,Home & Garden,496.18,Yes,Leather,Green,32
95825,Clothing,204.15,No,Metal,Yellow,37
40903,Health,308.35,No,Plastic,Blue,12
17003,Home & Garden,97.22,Yes,Cotton,Red,69
63877,Health,59.99,Yes,Plastic,Yellow,95
82566,Sports,31.15,Yes,Plastic,Blue,94
25663,Health,484.87,Yes,Plastic,White,3
86090,Home & Garden,445.28,Yes,Wood,Green,65
55170,Health,499.66,No,Metal,White,36
51573,Electronics,385.19,Yes,Cotton,White,81
35309,Health,15.04,No,Cotton,White,32
35288,Sports,161.45,No,Leather,Yellow,72
41138,Sports,296.07,Yes,Cotton,Black,50
68370,Sports,328.47,No,Leather,White,16
83801,Electronics,428.1,No,Wood,Black,86
72620,Sports,180.05,No,Leather,Red,53
37144,Home & Garden,280.14,No,Cotton,Black,99
21440,Health,365.49,Yes,Wood,Red,9
57400,Home & Garden,330.86,No,Wood,White,83
51734,Sports,442.0,No,Leather,White,43
7025,Clothing,474.41,Yes,Metal,Green,46
15919,Clothing,13.14,Yes,Leather,Green,27
10555,Home & Garden,109.59,No,Leather,White,45
29839,Home & Garden,73.25,Yes,Metal,Blue,99
3096,Home & Garden,227.01,Yes,Cotton,Blue,89
98502,Clothing,270.54,Yes,Wood,White,18
47873,Sports,52.78,Yes,Wood,White,91
1997,Health,395.91,Yes,Metal,Yellow,4
95106,Clothing,407.33,No,Leather,Blue,51
67994,Sports,319.17,Yes,Wood,Red,80
31462,Sports,365.93,Yes,Leather,Black,11
11403,Sports,142.76,Yes,Cotton,Blue,30
53393,Clothing,427.75,No,Cotton,Blue,30
66978,Health,385.8,No,Cotton,Green,29
61318,Health,84.07,No,Wood,Yellow,59
65063,Health,253.05,No,Wood,Yellow,7
35865,Electronics,278.41,No,Plastic,White,22
37692,Electronics,219.69,Yes,Cotton,Black,68
33308,Sports,275.88,Yes,Leather,Black,29
79172,Clothing,90.12,No,Leather,Black,28
9777,Clothing,445.19,No,Cotton,Black,48
81119,Sports,345.47,Yes,Cotton,Blue,83
41422,Health,237.68,Yes,Plastic,Black,82
84590,Clothing,137.1,Yes,Metal,Red,57
40138,Home & Garden,492.46,No,Wood,Yellow,11
64267,Sports,464.68,Yes,Leather,Green,35
69276,Clothing,284.09,Yes,Metal,Green,75
34785,Clothing,455.89,Yes,Plastic,Green,16
93506,Home & Garden,86.77,Yes,Wood,Yellow,52
90553,Electronics,12.06,No,Metal,Red,33
52330,Clothing,147.65,No,Wood,White,11
23401,Sports,422.39,No,Plastic,Green,90
13275,Home & Garden,206.12,Yes,Cotton,Black,70
82986,Electronics,18.61,Yes,Metal,Green,47
36783,Home & Garden,473.72,Yes,Metal,White,32
77580,Home & Garden,14.58,Yes,Leather,Green,75
68867,Home & Garden,455.45,No,Cotton,White,56
50369,Sports,433.65,Yes,Cotton,Blue,5
70208,Electronics,497.2,Yes,Cotton,Green,32
2534,Sports,308.81,Yes,Cotton,White,44
82617,Health,142.74,No,Leather,Yellow,20
85483,Clothing,378.73,Yes,Metal,Black,42
56231,Clothing,248.23,No,Plastic,White,73
83523,Clothing,80.15,Yes,Metal,Black,51
19426,Electronics,442.65,Yes,Wood,Blue,41
66247,Health,107.71,Yes,Cotton,Green,82
19958,Clothing,442.16,Yes,Metal,Yellow,27
27541,Health,131.22,No,Leather,White,64
91023,Home & Garden,344.19,No,Leather,Black,39
1908,Health,348.8,Yes,Metal,Green,98
8091,Health,311.72,No,Plastic,Black,10
36275,Sports,435.69,No,Metal,Yellow,26
98492,Home & Garden,31.62,Yes,Wood,Black,5
67485,Electronics,65.97,No,Cotton,Black,66
32093,Home & Garden,403.72,No,Wood,Yellow,47
4661,Sports,178.0,No,Leather,Blue,3
64881,Sports,324.51,No,Plastic,Green,53
73408,Electronics,404.08,Yes,Cotton,Black,24
72283,Clothing,436.55,Yes,Leather,Blue,80
5136,Clothing,16.15,No,Cotton,Black,37
64221,Electronics,209.37,Yes,Cotton,Black,46
14182,Home & Garden,383.72,No,Leather,Green,82
33099,Clothing,391.79,No,Leather,Blue,85
32214,Electronics,440.49,Yes,Plastic,Red,24
49142,Health,279.77,No,Wood,Black,10
16891,Sports,204.64,Yes,Plastic,Green,20
62165,Home & Garden,467.98,No,Leather,White,74
95060,Health,23.63,No,Metal,Blue,7
91053,Clothing,248.55,No,Metal,Blue,80
97222,Electronics,219.4,Yes,Plastic,Black,4
96759,Clothing,429.99,No,Plastic,Black,19
36984,Health,209.87,No,Plastic,Black,21
4067,Electronics,59.9,No,Cotton,Green,71
93973,Health,403.23,Yes,Metal,White,81
49,Clothing,318.51,No,Wood,Blue,92
95021,Electronics,425.34,Yes,Wood,Red,14
86464,Clothing,23.66,Yes,Leather,Red,38
90603,Home & Garden,344.63,Yes,Plastic,White,7
57177,Health,391.89,Yes,Metal,Blue,27
22000,Clothing,406.98,Yes,Metal,White,36
89012,Health,395.74,No,Leather,Yellow,20
54563,Electronics,178.32,No,Metal,White,69
75902,Sports,126.69,Yes,Cotton,Yellow,19
2017,Electronics,207.3,Yes,Metal,Yellow,34
88990,Electronics,308.37,No,Leather,White,27
33081,Home & Garden,81.12,No,Leather,Black,20
46835,Clothing,231.1,Yes,Metal,Red,16
44318,Clothing,468.42,No,Metal,Green,55
23322,Electronics,131.22,Yes,Cotton,Yellow,91
4529,Electronics,154.07,Yes,Cotton,Yellow,99
69288,Sports,327.23,Yes,Plastic,Blue,79
20856,Health,440.37,Yes,Wood,Green,40
87282,Sports,231.54,No,Plastic,Blue,81
10834,Electronics,358.27,No,Cotton,Red,6
29982,Electronics,418.73,Yes,Cotton,Red,29
33254,Electronics,253.4,Yes,Metal,Yellow,43
20996,Sports,234.59,No,Leather,Black,21
32151,Sports,465.74,Yes,Metal,White,87
61720,Electronics,58.73,No,Cotton,Blue,8
30948,Health,94.7,No,Plastic,Black,1
58735,Home & Garden,312.2,No,Plastic,Black,92
71538,Electronics,61.58,Yes,Plastic,Black,93
2512,Home & Garden,476.13,No,Wood,White,18
1832,Clothing,282.25,No,Wood,Black,84
63830,Home & Garden,170.54,Yes,Wood,Green,9
13530,Home & Garden,26.51,Yes,Plastic,White,36
26542,Home & Garden,337.63,No,Plastic,Yellow,14
59706,Clothing,370.38,No,Plastic,Black,81
34550,Electronics,42.87,Yes,Metal,Black,19
33014,Sports,250.87,Yes,Metal,Red,53
54716,Health,437.18,No,Wood,Green,77
56815,Home & Garden,477.48,Yes,Leather,Black,35
67869,Health,212.41,Yes,Leather,Green,36
85919,Clothing,92.76,Yes,Cotton,Blue,86
82586,Sports,25.22,No,Leather,Blue,38
2872,Electronics,309.11,No,Metal,Blue,62
72310,Clothing,391.82,No,Plastic,Red,39
19755,Electronics,426.53,No,Metal,Green,30
90762,Clothing,12.6,Yes,Wood,White,46
32112,Sports,280.32,No,Wood,Red,31
48221,Electronics,484.42,No,Plastic,White,84
32953,Sports,427.56,Yes,Cotton,Blue,20
64852,Electronics,279.63,No,Plastic,Blue,65
81550,Clothing,161.78,Yes,Cotton,Green,59
55886,Electronics,357.12,Yes,Metal,Green,26
72660,Clothing,347.61,Yes,Leather,Green,60
25599,Health,91.21,Yes,Metal,Red,81
18574,Home & Garden,386.22,Yes,Leather,Black,94
459,Clothing,488.3,No,Cotton,Blue,24
35388,Sports,452.71,Yes,Wood,Green,40
24477,Home & Garden,214.2,No,Wood,Blue,26
33897,Electronics,392.4,Yes,Plastic,Green,38
24922,Health,168.55,No,Wood,Yellow,53
43905,Home & Garden,433.31,Yes,Plastic,Blue,60
86173,Home & Garden,196.24,No,Leather,Yellow,64
41225,Home & Garden,291.75,No,Wood,Green,30
29730,Home & Garden,302.59,Yes,Leather,Blue,72
90269,Sports,385.88,No,Wood,Black,73
47956,Clothing,122.46,Yes,Wood,Blue,9
39679,Clothing,144.8,No,Leather,White,93
5009,Sports,13.35,No,Metal,Black,13
71526,Home & Garden,138.43,Yes,Plastic,Red,80
76457,Sports,10.01,Yes,Metal,White,7
55609,Health,442.2,No,Leather,Red,30
56034,Health,304.08,Yes,Cotton,Blue,21
71201,Sports,186.55,Yes,Plastic,White,80
71821,Health,58.05,No,Plastic,Blue,21
79097,Home & Garden,263.49,No,Metal,Black,90
50921,Health,474.37,Yes,Leather,Green,17
46080,Sports,361.6,No,Cotton,Yellow,98
55269,Electronics,374.33,Yes,Plastic,Black,5
8274,Health,36.15,Yes,Plastic,Yellow,22
22121,Electronics,98.17,No,Cotton,Black,75
39770,Home & Garden,85.57,Yes,Wood,Yellow,61
3404,Home & Garden,237.53,No,Leather,Yellow,9
4506,Clothing,345.39,No,Metal,Blue,41
55602,Clothing,189.04,Yes,Wood,Red,22
46193,Electronics,195.39,No,Leather,Yellow,87
40628,Health,66.14,Yes,Cotton,Green,43
89889,Sports,205.87,Yes,Cotton,White,79
47843,Clothing,31.94,Yes,Metal,White,18
29543,Home & Garden,174.26,Yes,Cotton,White,45
87164,Clothing,481.11,No,Cotton,White,77
46703,Sports,330.17,Yes,Wood,Red,15
34592,Sports,412.68,No,Leather,White,67
44551,Home & Garden,350.38,No,Leather,White,69
14906,Home & Garden,135.26,Yes,Plastic,Blue,33
32302,Electronics,405.29,Yes,Metal,Blue,53
75606,Home & Garden,298.01,Yes,Plastic,Green,40
43392,Home & Garden,284.28,Yes,Wood,Black,31
96836,Electronics,109.83,Yes,Wood,Green,39
2308,Electronics,279.54,No,Leather,White,85
17484,Home & Garden,167.54,Yes,Leather,Yellow,69
42994,Health,98.67,No,Wood,Black,82
89622,Health,62.49,Yes,Wood,Blue,11
32482,Clothing,109.15,No,Leather,Green,51
91357,Home & Garden,315.69,Yes,Cotton,Blue,78
97290,Home & Garden,32.29,No,Leather,White,69
10075,Sports,330.69,No,Wood,White,42
65127,Clothing,145.1,No,Cotton,Blue,42
20126,Electronics,381.0,No,Wood,White,5
17304,Home & Garden,307.77,Yes,Metal,Red,63
40781,Health,238.08,No,Plastic,White,34
32263,Electronics,437.67,Yes,Plastic,Blue,5
30471,Health,273.28,Yes,Cotton,Green,9
71872,Health,227.48,Yes,Wood,Yellow,31
52896,Clothing,263.6,Yes,Leather,White,97
85198,Clothing,111.98,No,Leather,White,32
21998,Health,351.98,Yes,Plastic,Red,53
13253,Electronics,212.67,Yes,Metal,White,28
90901,Home & Garden,50.76,No,Wood,Black,47
6326,Health,258.03,No,Metal,Black,18
29084,Sports,297.72,Yes,Cotton,Black,56
10449,Health,371.24,No,Metal,Black,60
71886,Clothing,187.85,Yes,Metal,White,70
64499,Sports,404.83,Yes,Leather,Red,82
53959,Electronics,308.33,No,Cotton,Black,85
83776,Health,136.63,No,Cotton,Green,58
60713,Sports,100.7,Yes,Cotton,White,25
1063,Sports,17.85,Yes,Plastic,Green,87
1446,Home & Garden,241.66,Yes,Leather,Green,30
13255,Electronics,376.89,Yes,Cotton,White,3
41457,Health,484.44,No,Wood,Yellow,92
50222,Home & Garden,426.04,Yes,Leather,Yellow,17
6353,Health,219.84,No,Metal,Yellow,27
55047,Health,427.48,No,Wood,Green,47
68730,Electronics,185.85,No,Leather,Green,89
28156,Sports,408.34,Yes,Wood,Green,14
19851,Health,191.71,Yes,Wood,Yellow,8
93621,Electronics,93.2,Yes,Cotton,Black,30
65156,Health,64.91,No,Cotton,Green,56
53183,Home & Garden,340.36,Yes,Plastic,Red,58
23376,Electronics,157.34,Yes,Cotton,Green,39
45089,Sports,72.53,No,Metal,Yellow,63
80248,Sports,342.02,Yes,Metal,Yellow,18
21283,Home & Garden,236.91,No,Leather,White,38
63239,Health,161.06,No,Cotton,Blue,82
55501,Health,283.39,Yes,Metal,Black,32
20735,Home & Garden,393.07,No,Wood,White,41
85506,Clothing,148.9,No,Metal,Black,45
995,Health,16.14,Yes,Leather,Yellow,62
68325,Electronics,363.69,Yes,Leather,Green,55
59371,Health,177.61,Yes,Wood,Green,48
67720,Health,254.09,Yes,Leather,Yellow,33
63526,Electronics,453.03,Yes,Wood,White,99
3082,Home & Garden,493.96,No,Cotton,Black,72
26024,Sports,239.31,No,Cotton,White,93
43526,Electronics,136.18,No,Wood,Red,90
13860,Electronics,138.7,Yes,Cotton,Blue,48
79162,Electronics,414.7,Yes,Leather,Yellow,88
33769,Sports,21.3,No,Leather,Yellow,92
38701,Home & Garden,482.83,Yes,Wood,Green,45
965,Home & Garden,267.89,No,Leather,Black,42
90566,Clothing,311.66,Yes,Plastic,Black,39
42715,Home & Garden,31.32,Yes,Metal,White,95
78077,Electronics,54.34,Yes,Wood,Red,23
58831,Clothing,321.24,No,Metal,Red,79
68214,Electronics,423.17,No,Leather,White,93
75450,Clothing,296.87,No,Leather,White,66
65375,Clothing,478.49,Yes,Cotton,Green,71
38440,Sports,295.3,Yes,Metal,Black,96
81700,Sports,63.17,Yes,Plastic,White,42
42144,Health,19.19,Yes,Plastic,White,12
35702,Home & Garden,141.33,No,Metal,White,65
40566,Electronics,490.0,Yes,Metal,Yellow,16
64372,Electronics,397.47,No,Wood,Red,82
933,Clothing,189.83,No,Cotton,Blue,6
55496,Clothing,336.23,No,Wood,White,79
1445,Clothing,290.54,Yes,Plastic,Red,81
69245,Clothing,463.32,No,Metal,Blue,67
21331,Electronics,325.0,No,Leather,Yellow,16
89425,Clothing,101.69,Yes,Plastic,Blue,73
88007,Electronics,13.54,Yes,Wood,Green,27
70119,Electronics,473.38,Yes,Plastic,Red,18
15327,Electronics,135.73,Yes,Leather,Yellow,36
59927,Electronics,296.34,No,Metal,Yellow,54
35942,Sports,479.22,No,Metal,Red,85
19810,Sports,67.01,Yes,Wood,Yellow,62
1084,Clothing,214.63,Yes,Cotton,Blue,96
44704,Health,61.26,No,Metal,Black,94
71430,Home & Garden,446.11,No,Leather,Green,71
4377,Clothing,301.07,No,Wood,Yellow,66
40744,Health,242.44,No,Cotton,Blue,83
93738,Health,410.29,Yes,Plastic,White,13
22991,Electronics,82.8,Yes,Wood,Blue,64
25731,Electronics,463.38,Yes,Cotton,Blue,68
62445,Electronics,483.12,No,Wood,Green,6
84563,Clothing,455.4,Yes,Cotton,Yellow,13
1405,Electronics,152.61,No,Cotton,Black,30
21189,Clothing,25.93,Yes,Plastic,White,71
67291,Clothing,129.83,Yes,Cotton,Black,11
53597,Clothing,88.27,Yes,Cotton,White,75
81777,Home & Garden,421.34,Yes,Leather,Yellow,56
53447,Clothing,294.77,No,Wood,White,9
79366,Home & Garden,489.61,No,Cotton,Green,15
69170,Electronics,145.05,No,Wood,White,63
13425,Sports,273.96,No,Leather,Blue,59
88890,Electronics,416.16,Yes,Plastic,Blue,8
79638,Sports,361.99,Yes,Wood,Yellow,82
14106,Health,425.61,Yes,Leather,White,53
71960,Electronics,51.91,No,Cotton,Blue,25
64631,Sports,266.01,Yes,Wood,Black,8
145,Sports,11.0,No,Wood,Yellow,27
88679,Clothing,26.54,Yes,Leather,Black,99
77452,Home & Garden,462.16,Yes,Metal,Blue,89
60506,Home & Garden,26.52,Yes,Wood,White,80
13221,Home & Garden,398.81,No,Plastic,Yellow,30
85099,Health,127.4,No,Cotton,Red,94
24657,Health,126.97,No,Metal,White,15
80361,Sports,66.25,Yes,Plastic,White,53
13185,Home & Garden,483.65,No,Metal,Red,89
43004,Sports,306.99,No,Cotton,Black,11
22037,Electronics,311.3,No,Metal,Blue,98
49221,Home & Garden,45.26,No,Leather,Blue,94
47694,Electronics,39.88,No,Metal,White,42
24316,Clothing,30.21,Yes,Metal,Black,64
95365,Home & Garden,485.08,Yes,Leather,Black,43
19744,Clothing,269.4,Yes,Plastic,Black,95
10832,Home & Garden,213.93,No,Metal,Green,72
